word_count,char_count,avg_word_length,positive_count,negative_count
12,70,5.833333333333333,0,0
2,19,9.5,0,0
4,28,7.0,0,0
4,33,8.25,0,0
12,77,6.416666666666667,0,0
23,138,6.0,0,0
15,71,4.733333333333333,0,0
13,69,5.3076923076923075,0,0
16,89,5.5625,0,0
19,89,4.684210526315789,0,1
22,121,5.5,0,0
4,26,6.5,0,0
17,108,6.352941176470588,0,0
22,131,5.954545454545454,0,0
8,48,6.0,0,0
19,91,4.7894736842105265,0,0
10,50,5.0,0,0
18,106,5.888888888888889,0,0
5,32,6.4,0,0
5,42,8.4,0,0
4,39,9.75,0,0
20,107,5.35,1,0
19,99,5.2105263157894735,0,0
9,49,5.444444444444445,0,0
14,76,5.428571428571429,0,0
8,36,4.5,0,0
6,31,5.166666666666667,0,0
10,48,4.8,0,0
26,131,5.038461538461538,0,0
5,36,7.2,0,0
10,52,5.2,0,0
10,70,7.0,0,0
13,78,6.0,0,0
9,41,4.555555555555555,0,0
23,136,5.913043478260869,0,1
22,127,5.7727272727272725,0,0
17,106,6.235294117647059,0,0
10,76,7.6,1,0
10,54,5.4,1,0
13,69,5.3076923076923075,0,0
16,96,6.0,0,0
11,74,6.7272727272727275,0,1
27,137,5.074074074074074,0,0
11,61,5.545454545454546,1,0
25,138,5.52,1,0
24,119,4.958333333333333,0,0
15,72,4.8,1,0
18,106,5.888888888888889,1,0
5,35,7.0,0,0
4,29,7.25,0,0
8,50,6.25,0,0
8,50,6.25,0,0
11,62,5.636363636363637,0,0
22,134,6.090909090909091,0,0
13,72,5.538461538461538,1,0
11,76,6.909090909090909,0,0
20,131,6.55,0,0
5,20,4.0,1,0
7,42,6.0,0,0
17,109,6.411764705882353,1,0
9,49,5.444444444444445,0,0
18,104,5.777777777777778,0,0
7,36,5.142857142857143,0,0
11,56,5.090909090909091,0,0
18,80,4.444444444444445,0,0
27,142,5.2592592592592595,0,0
14,74,5.285714285714286,0,0
17,74,4.352941176470588,0,0
11,59,5.363636363636363,0,0
17,117,6.882352941176471,0,0
3,19,6.333333333333333,0,0
9,40,4.444444444444445,0,0
7,42,6.0,0,0
3,17,5.666666666666667,0,0
10,56,5.6,0,0
15,91,6.066666666666666,0,0
24,131,5.458333333333333,1,1
10,52,5.2,0,0
7,43,6.142857142857143,0,0
14,86,6.142857142857143,0,0
3,19,6.333333333333333,0,0
15,85,5.666666666666667,0,0
28,136,4.857142857142857,1,0
7,45,6.428571428571429,0,0
18,96,5.333333333333333,3,0
4,39,9.75,0,0
7,54,7.714285714285714,1,0
9,48,5.333333333333333,0,0
278,1854,6.669064748201439,1,0
22,117,5.318181818181818,0,0
22,135,6.136363636363637,0,0
27,136,5.037037037037037,0,1
2,16,8.0,0,0
4,25,6.25,0,0
6,38,6.333333333333333,0,0
25,134,5.36,1,0
4,25,6.25,0,0
5,28,5.6,0,0
4,26,6.5,0,0
17,88,5.176470588235294,1,0
3,13,4.333333333333333,0,0
15,90,6.0,0,0
13,81,6.230769230769231,1,0
24,129,5.375,0,0
17,86,5.0588235294117645,0,0
8,35,4.375,0,0
8,50,6.25,0,0
10,64,6.4,0,0
6,34,5.666666666666667,0,0
22,124,5.636363636363637,0,0
7,39,5.571428571428571,0,0
11,69,6.2727272727272725,1,0
7,48,6.857142857142857,0,0
27,133,4.925925925925926,0,0
1,10,10.0,0,0
7,46,6.571428571428571,0,0
13,78,6.0,1,0
11,59,5.363636363636363,0,0
3,22,7.333333333333333,0,0
8,44,5.5,0,0
13,63,4.846153846153846,0,0
12,77,6.416666666666667,0,0
8,45,5.625,0,0
20,111,5.55,0,0
16,63,3.9375,0,0
13,69,5.3076923076923075,0,0
23,133,5.782608695652174,0,0
6,38,6.333333333333333,0,0
23,135,5.869565217391305,0,0
17,83,4.882352941176471,0,0
5,33,6.6,0,0
15,92,6.133333333333334,0,0
6,37,6.166666666666667,0,0
33,138,4.181818181818182,0,0
10,49,4.9,0,0
15,85,5.666666666666667,0,0
22,101,4.590909090909091,0,0
12,78,6.5,1,0
14,72,5.142857142857143,0,1
24,138,5.75,0,0
5,36,7.2,0,0
21,113,5.380952380952381,0,0
7,37,5.285714285714286,0,0
16,91,5.6875,0,0
7,54,7.714285714285714,0,0
12,65,5.416666666666667,1,0
8,40,5.0,0,0
20,96,4.8,0,0
19,119,6.2631578947368425,0,0
10,55,5.5,0,0
10,56,5.6,0,0
7,52,7.428571428571429,0,0
6,68,11.333333333333334,0,0
15,64,4.266666666666667,0,0
9,63,7.0,0,0
24,137,5.708333333333333,0,0
17,104,6.117647058823529,0,0
3,20,6.666666666666667,0,0
6,63,10.5,0,0
13,94,7.230769230769231,0,0
3,24,8.0,0,0
3,24,8.0,0,0
5,31,6.2,0,0
11,66,6.0,0,0
4,17,4.25,0,0
14,75,5.357142857142857,1,0
20,106,5.3,0,0
8,43,5.375,0,0
3,16,5.333333333333333,0,0
3,21,7.0,0,0
3,17,5.666666666666667,0,0
9,51,5.666666666666667,0,0
22,107,4.863636363636363,1,0
22,141,6.409090909090909,2,0
15,79,5.266666666666667,0,0
12,57,4.75,0,1
9,49,5.444444444444445,0,0
9,44,4.888888888888889,0,0
4,35,8.75,0,0
13,74,5.6923076923076925,0,0
9,45,5.0,0,0
15,71,4.733333333333333,0,0
19,98,5.157894736842105,0,1
19,103,5.421052631578948,0,0
6,26,4.333333333333333,0,0
9,63,7.0,0,0
4,21,5.25,0,0
17,83,4.882352941176471,0,0
25,129,5.16,0,0
14,79,5.642857142857143,0,0
9,48,5.333333333333333,0,0
20,126,6.3,0,0
19,91,4.7894736842105265,0,0
9,45,5.0,0,0
10,47,4.7,0,0
9,52,5.777777777777778,0,0
4,24,6.0,0,0
6,39,6.5,0,0
24,121,5.041666666666667,0,0
15,103,6.866666666666666,0,0
10,54,5.4,0,0
5,26,5.2,0,0
5,29,5.8,0,0
7,40,5.714285714285714,0,0
17,102,6.0,1,0
11,60,5.454545454545454,0,0
26,135,5.1923076923076925,1,0
24,135,5.625,1,0
5,24,4.8,0,0
22,106,4.818181818181818,0,0
13,72,5.538461538461538,0,0
15,91,6.066666666666666,0,0
6,47,7.833333333333333,0,0
11,62,5.636363636363637,0,0
18,94,5.222222222222222,0,0
6,28,4.666666666666667,0,0
15,74,4.933333333333334,0,0
4,23,5.75,0,0
16,81,5.0625,0,0
9,63,7.0,0,0
24,125,5.208333333333333,0,0
4,26,6.5,0,0
6,32,5.333333333333333,0,0
29,137,4.724137931034483,0,0
26,137,5.269230769230769,0,0
25,139,5.56,0,0
10,71,7.1,0,0
8,37,4.625,0,0
17,91,5.352941176470588,0,0
10,51,5.1,0,0
11,69,6.2727272727272725,0,0
14,78,5.571428571428571,0,0
12,76,6.333333333333333,0,0
25,125,5.0,0,0
9,55,6.111111111111111,0,0
23,127,5.521739130434782,0,0
14,91,6.5,0,0
5,40,8.0,0,0
10,73,7.3,0,0
19,87,4.578947368421052,0,0
7,40,5.714285714285714,0,0
13,63,4.846153846153846,0,0
23,133,5.782608695652174,0,0
15,75,5.0,0,0
10,51,5.1,0,0
18,93,5.166666666666667,0,0
26,130,5.0,1,0
8,32,4.0,1,0
20,94,4.7,0,0
23,136,5.913043478260869,0,0
23,133,5.782608695652174,0,2
22,101,4.590909090909091,0,0
25,118,4.72,0,0
15,90,6.0,0,0
19,89,4.684210526315789,0,0
6,33,5.5,0,0
23,125,5.434782608695652,0,0
8,45,5.625,0,0
11,62,5.636363636363637,0,0
23,125,5.434782608695652,0,0
10,60,6.0,0,0
25,138,5.52,0,0
3,21,7.0,0,0
15,90,6.0,0,0
13,78,6.0,1,0
14,73,5.214285714285714,0,0
24,136,5.666666666666667,0,0
17,82,4.823529411764706,0,0
11,61,5.545454545454546,1,0
15,91,6.066666666666666,0,0
7,47,6.714285714285714,0,0
13,70,5.384615384615385,0,1
10,53,5.3,1,0
18,100,5.555555555555555,0,0
8,37,4.625,0,0
16,91,5.6875,0,0
22,136,6.181818181818182,0,0
5,27,5.4,0,0
4,26,6.5,0,0
23,127,5.521739130434782,0,0
23,110,4.782608695652174,0,0
20,121,6.05,0,0
21,101,4.809523809523809,0,0
20,103,5.15,1,0
22,128,5.818181818181818,0,0
15,58,3.8666666666666667,0,1
20,133,6.65,0,0
10,65,6.5,0,0
10,59,5.9,1,0
11,60,5.454545454545454,0,0
18,99,5.5,0,0
16,86,5.375,0,0
8,54,6.75,0,0
12,74,6.166666666666667,0,0
4,30,7.5,0,0
15,93,6.2,0,0
11,63,5.7272727272727275,0,0
12,73,6.083333333333333,0,1
7,31,4.428571428571429,0,0
10,59,5.9,0,0
3,23,7.666666666666667,0,0
16,102,6.375,0,0
10,60,6.0,0,0
9,51,5.666666666666667,0,0
10,45,4.5,0,0
12,62,5.166666666666667,1,0
8,46,5.75,0,0
12,71,5.916666666666667,0,0
25,124,4.96,0,0
5,45,9.0,0,0
21,106,5.0476190476190474,0,0
16,86,5.375,0,0
24,118,4.916666666666667,0,0
13,74,5.6923076923076925,0,0
6,29,4.833333333333333,0,1
20,138,6.9,0,0
5,33,6.6,0,0
12,62,5.166666666666667,0,0
8,43,5.375,0,0
7,34,4.857142857142857,0,0
3,19,6.333333333333333,0,0
13,76,5.846153846153846,1,0
2,17,8.5,0,0
9,48,5.333333333333333,0,1
15,111,7.4,0,0
18,130,7.222222222222222,0,0
9,46,5.111111111111111,1,0
6,48,8.0,0,0
8,55,6.875,0,0
15,85,5.666666666666667,0,0
10,57,5.7,0,0
7,47,6.714285714285714,0,0
16,81,5.0625,0,0
24,137,5.708333333333333,1,0
23,110,4.782608695652174,0,0
3,31,10.333333333333334,1,0
3,20,6.666666666666667,0,0
18,103,5.722222222222222,0,0
5,27,5.4,0,0
10,40,4.0,1,0
13,67,5.153846153846154,0,0
15,72,4.8,0,0
22,131,5.954545454545454,0,0
16,94,5.875,0,0
26,134,5.153846153846154,0,0
27,130,4.814814814814815,1,0
13,69,5.3076923076923075,0,0
8,38,4.75,0,0
10,72,7.2,0,0
24,124,5.166666666666667,0,0
16,106,6.625,0,0
3,20,6.666666666666667,0,0
15,90,6.0,0,0
9,49,5.444444444444445,0,0
27,125,4.62962962962963,0,0
7,43,6.142857142857143,0,0
11,62,5.636363636363637,0,0
27,135,5.0,1,0
3,18,6.0,1,0
16,83,5.1875,0,0
18,128,7.111111111111111,0,0
8,140,17.5,0,0
6,35,5.833333333333333,0,0
4,18,4.5,0,0
17,90,5.294117647058823,1,0
6,43,7.166666666666667,1,0
13,57,4.384615384615385,0,0
9,57,6.333333333333333,0,0
8,40,5.0,0,0
19,97,5.105263157894737,0,0
20,134,6.7,1,0
11,53,4.818181818181818,1,0
10,69,6.9,0,0
15,92,6.133333333333334,0,0
11,54,4.909090909090909,0,0
17,96,5.647058823529412,0,0
13,74,5.6923076923076925,0,0
25,134,5.36,0,1
6,36,6.0,0,0
17,105,6.176470588235294,0,0
31,136,4.387096774193548,0,0
6,26,4.333333333333333,0,1
18,126,7.0,0,0
23,128,5.565217391304348,0,0
19,115,6.052631578947368,0,0
12,67,5.583333333333333,0,0
12,59,4.916666666666667,0,0
26,146,5.615384615384615,0,0
7,33,4.714285714285714,0,0
17,99,5.823529411764706,0,0
16,100,6.25,0,0
5,37,7.4,0,0
26,136,5.230769230769231,0,0
10,58,5.8,0,0
5,39,7.8,0,0
5,41,8.2,0,0
13,69,5.3076923076923075,0,0
5,32,6.4,0,0
9,45,5.0,0,0
10,55,5.5,0,0
15,98,6.533333333333333,2,0
3,19,6.333333333333333,1,0
6,41,6.833333333333333,0,0
16,89,5.5625,0,0
22,125,5.681818181818182,0,1
2,11,5.5,0,0
5,34,6.8,0,0
9,46,5.111111111111111,0,0
3,18,6.0,0,0
4,27,6.75,0,0
19,102,5.368421052631579,0,0
26,121,4.653846153846154,0,0
17,103,6.0588235294117645,0,0
17,86,5.0588235294117645,0,0
10,53,5.3,0,0
21,113,5.380952380952381,0,0
17,82,4.823529411764706,0,0
8,48,6.0,0,0
29,129,4.448275862068965,1,0
14,78,5.571428571428571,0,0
16,75,4.6875,0,0
23,140,6.086956521739131,1,0
6,31,5.166666666666667,0,0
22,116,5.2727272727272725,0,0
4,35,8.75,0,0
26,132,5.076923076923077,1,0
2,16,8.0,0,0
8,32,4.0,0,0
5,44,8.8,0,0
18,100,5.555555555555555,0,0
12,63,5.25,0,0
5,27,5.4,0,0
15,89,5.933333333333334,0,0
23,120,5.217391304347826,0,0
9,45,5.0,1,0
4,31,7.75,0,0
155,839,5.412903225806452,3,0
14,81,5.785714285714286,0,0
28,133,4.75,0,0
21,112,5.333333333333333,0,0
22,117,5.318181818181818,0,1
11,46,4.181818181818182,1,0
14,111,7.928571428571429,0,0
24,128,5.333333333333333,0,1
20,104,5.2,0,0
26,138,5.3076923076923075,0,0
9,62,6.888888888888889,0,0
4,28,7.0,0,0
3,24,8.0,0,0
8,54,6.75,0,0
24,137,5.708333333333333,1,0
13,72,5.538461538461538,0,0
21,111,5.285714285714286,0,0
8,53,6.625,0,0
18,101,5.611111111111111,0,0
27,129,4.777777777777778,0,0
6,27,4.5,1,0
3,15,5.0,0,0
7,59,8.428571428571429,0,0
24,107,4.458333333333333,0,0
14,77,5.5,0,0
8,52,6.5,0,0
13,77,5.923076923076923,0,0
7,49,7.0,0,0
15,91,6.066666666666666,0,0
11,56,5.090909090909091,1,0
15,70,4.666666666666667,1,0
13,87,6.6923076923076925,0,0
20,137,6.85,0,0
12,76,6.333333333333333,0,0
14,92,6.571428571428571,0,0
11,59,5.363636363636363,1,0
12,71,5.916666666666667,0,0
19,99,5.2105263157894735,0,0
9,46,5.111111111111111,0,0
15,95,6.333333333333333,0,0
9,66,7.333333333333333,0,0
13,93,7.153846153846154,0,0
14,82,5.857142857142857,0,0
25,124,4.96,0,0
6,43,7.166666666666667,0,0
12,62,5.166666666666667,0,0
11,72,6.545454545454546,0,0
13,71,5.461538461538462,0,0
2,17,8.5,0,0
13,61,4.6923076923076925,0,0
24,121,5.041666666666667,0,0
22,119,5.409090909090909,1,0
10,50,5.0,0,0
10,58,5.8,0,0
25,132,5.28,0,0
8,34,4.25,0,0
5,39,7.8,0,1
12,63,5.25,1,0
8,49,6.125,0,0
23,118,5.130434782608695,0,0
19,111,5.842105263157895,0,0
19,111,5.842105263157895,0,0
5,26,5.2,0,0
12,79,6.583333333333333,0,0
26,130,5.0,0,1
19,86,4.526315789473684,0,0
12,73,6.083333333333333,0,0
6,35,5.833333333333333,0,0
6,39,6.5,0,0
2,17,8.5,0,0
10,53,5.3,1,0
6,30,5.0,1,0
15,96,6.4,0,0
6,40,6.666666666666667,0,0
24,151,6.291666666666667,0,1
23,115,5.0,0,0
31,139,4.483870967741935,0,0
28,137,4.892857142857143,0,0
11,71,6.454545454545454,0,0
3,25,8.333333333333334,0,0
17,86,5.0588235294117645,0,0
14,64,4.571428571428571,0,0
7,35,5.0,0,0
8,42,5.25,0,0
8,47,5.875,0,0
5,28,5.6,0,0
18,92,5.111111111111111,0,0
17,96,5.647058823529412,0,1
7,29,4.142857142857143,0,0
5,55,11.0,0,0
16,88,5.5,0,0
10,61,6.1,0,0
18,126,7.0,0,0
5,30,6.0,0,0
14,73,5.214285714285714,1,0
11,57,5.181818181818182,0,0
2,18,9.0,0,0
9,40,4.444444444444445,0,1
7,53,7.571428571428571,0,0
24,129,5.375,0,0
14,79,5.642857142857143,0,0
25,118,4.72,0,0
21,130,6.190476190476191,1,1
10,63,6.3,0,0
9,40,4.444444444444445,0,1
17,117,6.882352941176471,1,0
5,44,8.8,0,0
10,58,5.8,0,0
3,23,7.666666666666667,0,0
17,102,6.0,0,0
9,46,5.111111111111111,0,0
11,66,6.0,0,0
11,57,5.181818181818182,1,0
20,97,4.85,0,0
13,80,6.153846153846154,0,0
16,73,4.5625,0,0
13,88,6.769230769230769,0,0
23,128,5.565217391304348,0,0
2,12,6.0,0,0
19,97,5.105263157894737,0,0
10,74,7.4,0,1
3,31,10.333333333333334,0,0
6,33,5.5,0,0
21,121,5.761904761904762,0,0
19,96,5.052631578947368,0,0
32,136,4.25,0,0
4,31,7.75,0,0
5,24,4.8,0,0
6,24,4.0,0,0
22,102,4.636363636363637,0,0
31,133,4.290322580645161,0,0
5,38,7.6,0,0
10,52,5.2,0,0
25,139,5.56,0,0
8,39,4.875,1,0
19,121,6.368421052631579,0,0
26,138,5.3076923076923075,0,0
14,77,5.5,0,0
21,100,4.761904761904762,0,0
10,50,5.0,0,0
12,54,4.5,0,0
8,56,7.0,0,0
12,81,6.75,0,0
6,44,7.333333333333333,1,0
22,101,4.590909090909091,0,0
4,25,6.25,0,0
331,1772,5.353474320241692,1,1
14,81,5.785714285714286,0,0
18,97,5.388888888888889,0,0
5,41,8.2,0,0
17,86,5.0588235294117645,0,0
18,88,4.888888888888889,0,0
13,90,6.923076923076923,0,0
15,75,5.0,0,0
3,19,6.333333333333333,0,0
5,36,7.2,0,0
15,79,5.266666666666667,0,0
164,926,5.646341463414634,0,3
25,132,5.28,1,0
10,72,7.2,0,0
25,133,5.32,0,0
10,41,4.1,0,0
4,20,5.0,0,0
8,43,5.375,0,0
13,76,5.846153846153846,0,0
18,90,5.0,0,0
5,21,4.2,0,0
15,83,5.533333333333333,0,0
2,13,6.5,0,0
16,98,6.125,0,1
6,31,5.166666666666667,0,0
3,15,5.0,0,0
7,38,5.428571428571429,0,0
17,91,5.352941176470588,0,0
22,108,4.909090909090909,0,0
17,85,5.0,1,0
9,42,4.666666666666667,1,0
16,87,5.4375,0,0
2,22,11.0,0,0
4,27,6.75,0,0
6,30,5.0,0,0
26,136,5.230769230769231,0,0
27,129,4.777777777777778,0,0
31,138,4.451612903225806,0,0
20,94,4.7,0,0
24,141,5.875,1,0
26,142,5.461538461538462,0,0
2,18,9.0,0,0
14,69,4.928571428571429,0,0
26,137,5.269230769230769,2,0
27,126,4.666666666666667,0,0
14,77,5.5,0,0
16,86,5.375,0,0
11,60,5.454545454545454,0,0
9,53,5.888888888888889,0,0
5,38,7.6,1,0
4,28,7.0,0,0
14,77,5.5,0,0
14,80,5.714285714285714,0,0
8,43,5.375,0,0
16,83,5.1875,0,0
29,138,4.758620689655173,0,0
7,56,8.0,0,0
7,50,7.142857142857143,0,0
18,112,6.222222222222222,0,0
21,130,6.190476190476191,0,0
18,88,4.888888888888889,0,0
18,80,4.444444444444445,1,0
8,70,8.75,0,0
18,127,7.055555555555555,2,0
4,24,6.0,0,0
17,92,5.411764705882353,0,0
19,97,5.105263157894737,0,0
15,85,5.666666666666667,0,1
9,55,6.111111111111111,0,1
16,81,5.0625,0,0
15,79,5.266666666666667,0,1
22,114,5.181818181818182,0,0
13,59,4.538461538461538,0,0
14,68,4.857142857142857,0,0
20,118,5.9,0,0
5,35,7.0,0,0
31,136,4.387096774193548,0,0
15,80,5.333333333333333,0,0
22,112,5.090909090909091,0,0
8,43,5.375,0,0
11,69,6.2727272727272725,0,0
16,73,4.5625,0,0
10,45,4.5,0,0
12,62,5.166666666666667,0,0
5,19,3.8,0,0
4,22,5.5,0,0
24,130,5.416666666666667,0,0
9,44,4.888888888888889,0,0
3,20,6.666666666666667,0,0
14,87,6.214285714285714,0,0
14,67,4.785714285714286,1,1
7,37,5.285714285714286,0,0
14,90,6.428571428571429,0,0
4,19,4.75,0,0
8,51,6.375,0,0
17,102,6.0,0,0
24,137,5.708333333333333,0,0
16,82,5.125,1,0
9,50,5.555555555555555,0,0
9,57,6.333333333333333,0,0
4,25,6.25,0,0
13,81,6.230769230769231,1,0
8,55,6.875,1,0
12,74,6.166666666666667,0,0
6,46,7.666666666666667,0,0
25,138,5.52,1,0
7,47,6.714285714285714,0,0
20,118,5.9,0,0
19,92,4.842105263157895,0,0
15,111,7.4,0,0
4,19,4.75,0,0
11,84,7.636363636363637,0,0
4,31,7.75,0,0
118,686,5.813559322033898,0,0
8,48,6.0,0,0
11,60,5.454545454545454,0,0
10,43,4.3,1,0
5,30,6.0,0,0
4,24,6.0,0,0
17,111,6.529411764705882,0,0
7,48,6.857142857142857,1,0
25,136,5.44,1,0
3,16,5.333333333333333,0,0
3,21,7.0,1,0
11,62,5.636363636363637,0,0
28,135,4.821428571428571,0,0
7,45,6.428571428571429,0,0
13,77,5.923076923076923,0,0
18,89,4.944444444444445,0,0
12,66,5.5,0,1
4,34,8.5,0,0
24,133,5.541666666666667,0,0
2,28,14.0,0,0
67,360,5.373134328358209,0,0
4,20,5.0,0,0
20,94,4.7,0,0
8,56,7.0,0,0
4,26,6.5,0,0
25,135,5.4,0,0
17,103,6.0588235294117645,0,0
21,127,6.0476190476190474,1,0
20,129,6.45,0,0
10,56,5.6,0,0
27,137,5.074074074074074,0,0
6,37,6.166666666666667,0,0
10,41,4.1,0,0
7,27,3.857142857142857,0,0
2,20,10.0,0,0
12,65,5.416666666666667,1,0
25,133,5.32,1,0
12,96,8.0,0,0
7,34,4.857142857142857,1,0
2,17,8.5,0,0
7,39,5.571428571428571,0,0
21,137,6.523809523809524,0,0
22,126,5.7272727272727275,1,0
11,61,5.545454545454546,0,0
5,33,6.6,0,0
19,105,5.526315789473684,0,0
6,32,5.333333333333333,0,0
11,62,5.636363636363637,0,0
26,119,4.576923076923077,1,1
9,61,6.777777777777778,0,0
8,37,4.625,0,0
6,47,7.833333333333333,1,0
142,704,4.957746478873239,1,0
16,108,6.75,0,0
5,62,12.4,0,0
4,26,6.5,0,0
5,43,8.6,0,0
5,40,8.0,0,0
25,110,4.4,0,0
7,28,4.0,0,0
356,2162,6.073033707865169,2,1
11,59,5.363636363636363,0,0
4,26,6.5,0,0
4,33,8.25,0,0
2,21,10.5,0,0
10,52,5.2,0,0
6,29,4.833333333333333,0,0
17,103,6.0588235294117645,0,0
17,96,5.647058823529412,0,0
22,112,5.090909090909091,0,0
14,86,6.142857142857143,0,0
16,83,5.1875,0,0
20,125,6.25,0,0
4,24,6.0,0,0
21,132,6.285714285714286,0,0
10,65,6.5,0,0
19,101,5.315789473684211,0,0
10,96,9.6,0,0
8,54,6.75,0,0
21,119,5.666666666666667,1,0
26,126,4.846153846153846,2,0
9,41,4.555555555555555,0,0
12,90,7.5,0,0
3,21,7.0,0,0
25,132,5.28,2,0
10,55,5.5,0,0
5,23,4.6,0,0
12,64,5.333333333333333,0,0
7,50,7.142857142857143,0,0
11,61,5.545454545454546,0,0
13,89,6.846153846153846,0,0
7,40,5.714285714285714,0,0
27,133,4.925925925925926,0,0
7,47,6.714285714285714,0,0
14,67,4.785714285714286,0,0
19,101,5.315789473684211,0,0
12,95,7.916666666666667,0,0
19,117,6.157894736842105,0,0
23,135,5.869565217391305,0,0
8,48,6.0,0,0
20,93,4.65,0,1
3,23,7.666666666666667,0,0
9,41,4.555555555555555,0,0
2,11,5.5,0,0
7,44,6.285714285714286,0,0
26,140,5.384615384615385,0,0
15,89,5.933333333333334,1,0
11,56,5.090909090909091,0,0
15,71,4.733333333333333,0,0
14,99,7.071428571428571,0,0
2,16,8.0,0,0
8,45,5.625,0,0
10,59,5.9,1,0
12,80,6.666666666666667,0,0
8,45,5.625,0,0
20,109,5.45,0,0
8,52,6.5,0,0
13,61,4.6923076923076925,0,1
10,63,6.3,0,0
7,50,7.142857142857143,0,0
9,44,4.888888888888889,0,0
14,72,5.142857142857143,0,0
15,83,5.533333333333333,0,1
13,60,4.615384615384615,0,1
19,138,7.2631578947368425,0,0
16,86,5.375,1,0
5,45,9.0,0,0
160,762,4.7625,5,2
5,25,5.0,0,0
27,142,5.2592592592592595,0,0
2,15,7.5,0,0
28,136,4.857142857142857,0,0
14,88,6.285714285714286,0,1
8,55,6.875,0,0
10,81,8.1,0,1
22,113,5.136363636363637,0,0
5,25,5.0,0,0
15,72,4.8,0,0
9,42,4.666666666666667,0,0
4,29,7.25,0,0
9,53,5.888888888888889,0,0
137,813,5.934306569343065,2,0
6,30,5.0,0,0
15,66,4.4,0,0
10,65,6.5,0,0
24,138,5.75,0,0
6,42,7.0,0,0
25,131,5.24,0,0
18,104,5.777777777777778,0,0
2,16,8.0,0,0
24,138,5.75,0,0
3,19,6.333333333333333,0,0
15,80,5.333333333333333,0,0
13,81,6.230769230769231,0,0
8,39,4.875,0,0
6,42,7.0,0,0
5,37,7.4,0,0
21,113,5.380952380952381,0,0
8,41,5.125,0,0
14,96,6.857142857142857,0,0
25,118,4.72,0,0
13,71,5.461538461538462,0,0
16,101,6.3125,0,0
4,36,9.0,0,0
21,132,6.285714285714286,1,0
23,110,4.782608695652174,0,0
15,70,4.666666666666667,0,0
8,46,5.75,0,0
6,40,6.666666666666667,0,1
3,19,6.333333333333333,0,0
11,70,6.363636363636363,0,0
21,81,3.857142857142857,0,0
10,59,5.9,0,0
2,14,7.0,0,0
8,41,5.125,0,0
22,120,5.454545454545454,0,0
11,104,9.454545454545455,0,0
16,86,5.375,0,0
17,97,5.705882352941177,0,0
26,136,5.230769230769231,0,0
15,95,6.333333333333333,1,0
32,138,4.3125,0,0
15,92,6.133333333333334,1,0
15,93,6.2,0,0
7,74,10.571428571428571,1,0
7,39,5.571428571428571,0,0
8,67,8.375,0,0
10,58,5.8,0,0
25,128,5.12,0,0
8,48,6.0,0,0
14,76,5.428571428571429,0,0
25,138,5.52,0,0
9,53,5.888888888888889,0,0
20,111,5.55,1,0
23,129,5.608695652173913,0,0
12,66,5.5,0,0
14,92,6.571428571428571,0,0
22,142,6.454545454545454,1,0
9,75,8.333333333333334,0,0
16,90,5.625,1,0
26,138,5.3076923076923075,1,0
14,97,6.928571428571429,2,0
13,68,5.230769230769231,1,0
27,127,4.703703703703703,0,0
20,109,5.45,1,0
26,128,4.923076923076923,1,0
27,137,5.074074074074074,0,0
10,55,5.5,0,0
23,114,4.956521739130435,0,0
18,98,5.444444444444445,0,0
27,122,4.518518518518518,1,0
6,33,5.5,0,0
13,87,6.6923076923076925,1,0
9,44,4.888888888888889,0,0
5,21,4.2,0,0
6,38,6.333333333333333,1,0
15,83,5.533333333333333,0,0
7,41,5.857142857142857,0,0
5,21,4.2,0,0
9,49,5.444444444444445,0,0
2,16,8.0,0,0
11,78,7.090909090909091,0,0
5,31,6.2,0,0
7,31,4.428571428571429,0,0
28,136,4.857142857142857,0,0
25,137,5.48,0,0
9,51,5.666666666666667,0,1
18,113,6.277777777777778,0,0
11,53,4.818181818181818,0,0
15,92,6.133333333333334,0,0
4,38,9.5,0,0
25,127,5.08,0,0
26,131,5.038461538461538,0,0
6,41,6.833333333333333,0,0
21,106,5.0476190476190474,2,0
9,47,5.222222222222222,0,0
15,71,4.733333333333333,0,0
15,82,5.466666666666667,0,0
8,53,6.625,0,0
14,93,6.642857142857143,0,0
10,58,5.8,0,0
23,129,5.608695652173913,0,0
23,111,4.826086956521739,1,1
7,41,5.857142857142857,0,0
13,82,6.3076923076923075,0,0
8,45,5.625,0,0
21,112,5.333333333333333,0,0
11,64,5.818181818181818,0,0
17,127,7.470588235294118,0,0
7,31,4.428571428571429,0,0
5,27,5.4,0,0
11,58,5.2727272727272725,0,1
6,41,6.833333333333333,0,0
12,86,7.166666666666667,0,0
17,81,4.764705882352941,0,0
3,12,4.0,0,0
18,94,5.222222222222222,0,0
9,49,5.444444444444445,0,0
54,275,5.092592592592593,0,1
15,80,5.333333333333333,0,0
15,86,5.733333333333333,0,0
22,138,6.2727272727272725,1,1
4,40,10.0,0,0
23,120,5.217391304347826,0,0
18,113,6.277777777777778,0,0
13,68,5.230769230769231,0,0
16,85,5.3125,0,0
6,33,5.5,0,0
9,52,5.777777777777778,0,0
15,98,6.533333333333333,0,0
23,99,4.304347826086956,0,0
18,91,5.055555555555555,0,0
16,80,5.0,0,0
28,138,4.928571428571429,0,0
19,98,5.157894736842105,0,0
8,41,5.125,0,0
13,70,5.384615384615385,0,0
5,24,4.8,0,1
23,136,5.913043478260869,0,0
